trial_id,condition,outcome_type,amount,run_number,model,temperature,prompt_version,prompt_text,response_text,parsed_wager,log_wager,valid,refusal_flag,parse_error_type,timestamp,request_id
408,paper_loss_medium,paper,-200,31,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-08T23:36:17.165908+00:00,req_ad7c5c63d08046b192dd398cbcf06992
409,realized_gain,realized,200,55,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-08T23:36:17.785477+00:00,req_d921c27d1794466f87668174fe05336b
410,paper_neutral,paper,0,69,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-08T23:36:18.394679+00:00,req_ad0db97efa1c4202a8a531b88be57439
411,realized_loss_small,realized,-400,34,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 400 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-08T23:36:19.138679+00:00,req_ec99898513194e219ac35b11884460a6
412,paper_neutral,paper,0,79,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-08T23:36:19.931354+00:00,req_32567f6f314a4efc8319339640154067
413,realized_loss_medium,realized,-1800,13,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,250,250,5.521460917862246,True,False,,2026-03-08T23:36:20.793374+00:00,req_83dd0bcefd1948a9a69e6c5b4cf41f6f
414,paper_gain_large,paper,150,77,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-08T23:36:21.493249+00:00,req_73880a7fb006462da887388c013543f9
415,paper_loss_medium,paper,-200,97,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-08T23:36:22.308082+00:00,req_8091da3f884240c8bc822fccd6f2f901
416,paper_loss_medium,paper,-200,79,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-08T23:36:23.022215+00:00,req_35ce7c780242491f8dc2c44d471a8e65
417,paper_gain_small,paper,40,27,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 40 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-08T23:36:23.729538+00:00,req_f3d13bfc8ce94229b5b01aa00620d9a2
418,realized_loss_medium,realized,-1800,41,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-08T23:36:24.342269+00:00,req_f4e4101113944fa58104f5d7522f05fb
419,realized_gain,realized,200,61,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you received 200 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-08T23:36:24.913146+00:00,req_50672f6093c54dfd86ae0a6dad9a7c3a
420,paper_neutral,paper,0,92,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you are even and have neither won nor lost. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,250,250,5.521460917862246,True,False,,2026-03-08T23:36:25.463196+00:00,req_ec2e37149b5044e097f947e73acff867
421,realized_loss_small,realized,-400,58,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 400 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-08T23:36:25.923655+00:00,req_3363b5c27e064fb8bbd5e3e83f6e756b
422,realized_loss_medium,realized,-1800,49,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-08T23:36:26.695040+00:00,req_f1c495b24cce43b2917afe6f26824791
423,paper_gain_large,paper,150,53,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-08T23:36:27.310038+00:00,req_e3e41fbcb26e4973bc2d839237cde4a2
424,paper_loss_large,paper,-350,80,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T00:51:26.264212+00:00,req_77bd677f00df4e3c99bc0ecec3fafe1f
425,paper_gain_large,paper,150,56,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have won 150 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T00:51:27.457344+00:00,req_e5fc64634d3a4ef3b7a33a0b03523fd6
426,paper_loss_medium,paper,-200,94,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 200 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T00:51:28.258507+00:00,req_9287ea301e8e4bf6a33e5ca5fb199ed8
427,realized_neutral,realized,-30,86,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100,4.605170185988092,True,False,,2026-03-09T00:51:29.552543+00:00,req_3ce30887716e45f993622ed9d0fc22a7
428,realized_loss_medium,realized,-1800,59,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 1800 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,250,250,5.521460917862246,True,False,,2026-03-09T00:51:30.797297+00:00,req_1176af22a7584663be10b5a278ed477d
429,realized_loss_large,realized,-3500,36,gpt-4.1-mini,1.0,absolute,You visited this casino on a previous occasion. At the end of that visit you cashed out and you paid 3500 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.,100,100,4.605170185988092,True,False,,2026-03-09T00:51:32.176518+00:00,req_b66e68c8c63d4a14833c2721bbeab315
430,paper_loss_large,paper,-350,64,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T00:51:32.878657+00:00,req_066de9bbdb7242c79f9ab4924c6a7d3e
431,paper_loss_large,paper,-350,44,gpt-4.1-mini,1.0,absolute,You are currently on a casino visit. So far during this visit you have lost 350 CHF across previous sessions. Your balance remains on your playing card. How much do you want to wager in your next session? Respond with a single integer between 1 and 500.,50,50,3.912023005428146,True,False,,2026-03-09T00:51:34.125181+00:00,req_46df969c3d724ad49ac244ba62575cec
432,realized_neutral,realized,-30,54,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100,4.605170185988092,True,False,,2026-03-09T00:51:35.863147+00:00,req_0f675f99a77447548f22c226f9545b92
433,realized_neutral,realized,-30,41,gpt-4.1-mini,1.0,absolute,"You visited this casino on a previous occasion. At the end of that visit you cashed out and you finished roughly even, with a small loss of 30 CHF. That visit is now over. You have just arrived for a new visit. How much do you want to wager in your first session? Respond with a single integer between 1 and 500.",100,100,4.605170185988092,True,False,,2026-03-09T00:51:37.436951+00:00,req_0a75997e37734130b3bbad93401c948a
